ID, Device, Mode, ExpPart, Round, Trial, Block, Trial in Block, Text Length (lines), Visible Lines, Frame Height, Distance, Direction, Target Line, Line Height, Hit, T_Trial, T_Scroll, T_FineTune, T_Select, T_StartScrolling, errorDistance(lines), inFrameCount, visibleCount, Start direction, Finger count, FP_X-MIN, FP_Y-MIN, FP_X-MAX, FP_Y-MAX, ScrollareaX, ScrollareaY, Px_mm
12,MOOSE,Rubbing,1,4,33,4,8,854,32,3.0,100,UP,662,18.0,true,3738,2815,1519,185,738,0,1,1,DOWN,1.0,355.0,619.0,465.507,1431.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,1,1,1,854,32,6.0,50,DOWN,596,18.0,true,4301,2608,1280,481,1212,0,1,1,DOWN,1.0,315.0,509.0,529.0,1271.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,2,1,2,854,32,3.0,200,UP,479,18.0,true,8537,7472,961,354,711,0,1,1,UP,1.0,277.0,535.0,506.0,1262.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,3,1,3,854,32,6.0,200,DOWN,373,18.0,true,6538,5552,865,279,707,-1,1,1,DOWN,1.0,315.0,610.0,477.0,1478.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,4,1,4,854,32,3.0,100,DOWN,524,18.0,true,4379,3344,1296,299,736,0,2,1,DOWN,1.0,316.0,676.0,491.0,1506.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,5,1,5,854,32,3.0,50,DOWN,646,18.0,true,2748,2048,672,177,523,0,1,1,DOWN,1.0,218.0,814.0,348.528,1546.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,6,1,6,854,32,3.0,300,UP,155,18.0,true,9936,9424,2000,472,40,0,1,1,UP,1.0,197.0,505.0,502.0,1483.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,7,1,7,854,32,6.0,300,UP,397,18.0,true,7953,6975,896,426,552,0,1,1,DOWN,1.0,307.0,381.0,570.0,1336.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,8,1,8,854,32,6.0,100,UP,643,18.0,true,4373,2975,703,575,823,0,1,1,DOWN,1.0,291.0,529.0,484.0,1184.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,9,2,1,854,32,3.0,300,DOWN,479,18.0,true,13163,9792,688,727,2644,0,1,1,UP,1.0,177.0,752.0,376.0,1559.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,10,2,2,854,32,3.0,200,DOWN,487,18.0,true,6047,5231,1311,108,708,1,2,1,DOWN,1.0,192.0,863.0,436.0,1594.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,11,2,3,854,32,6.0,50,UP,31,18.0,true,4313,3470,1680,283,560,0,1,1,DOWN,1.0,252.0,693.0,460.0,1376.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,12,2,4,854,32,6.0,200,UP,501,18.0,true,7327,5839,849,508,980,0,1,1,UP,1.0,240.0,721.0,447.0,1425.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,13,2,5,854,32,6.0,300,DOWN,774,18.0,true,6284,5264,832,293,727,0,1,1,UP,1.0,325.0,685.0,567.0,1817.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,14,2,6,854,32,3.0,100,UP,126,18.0,true,5100,4837,1746,234,29,0,2,1,UP,1.0,256.0,742.0,441.0,1359.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,15,2,7,854,32,6.0,100,DOWN,707,18.0,true,3247,2112,577,456,679,0,1,1,DOWN,1.0,230.0,831.0,418.0,1711.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,16,2,8,854,32,3.0,50,UP,442,18.0,true,3029,1937,1104,436,656,0,2,1,UP,1.0,248.0,727.0,411.0,1371.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,17,3,1,854,32,6.0,50,DOWN,390,18.0,true,4969,3584,2527,500,885,0,1,1,DOWN,1.0,209.0,776.0,472.0,1785.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,18,3,2,854,32,3.0,300,UP,52,18.0,true,10545,8911,880,610,1024,0,1,1,UP,1.0,147.0,700.0,407.0,1436.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,19,3,3,854,32,6.0,300,DOWN,431,18.0,true,6912,5280,143,934,698,0,1,1,DOWN,1.0,218.0,725.0,455.0,1671.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,20,3,4,854,32,3.0,200,UP,75,18.0,true,7535,6385,865,582,568,0,1,1,DOWN,1.0,215.0,276.0,484.0,1321.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,21,3,5,854,32,6.0,200,DOWN,741,18.0,true,9094,7425,2448,915,754,1,2,1,DOWN,1.0,441.0,705.0,561.716,1651.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,22,3,6,854,32,3.0,50,DOWN,665,18.0,true,6256,4561,3344,393,1302,0,1,1,DOWN,1.0,414.0,950.0,569.85,1554.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,23,3,7,854,32,3.0,100,UP,398,18.0,true,5072,3407,1296,640,1025,0,2,1,UP,1.0,303.0,883.0,500.0,1554.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,24,3,8,854,32,6.0,100,UP,13,18.0,false,7421,2847,286,4544,30,-3,0,1,UP,1.0,367.458,768.0,595.0,1395.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,25,3,8,854,32,6.0,100,UP,387,18.0,true,4486,2959,735,616,911,0,1,1,DOWN,1.0,269.0,764.0,488.0,1534.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,26,4,1,854,32,6.0,200,UP,503,18.0,true,8624,7057,687,561,1006,0,1,1,DOWN,1.0,243.0,528.115,1025.0,1294.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,27,4,2,854,32,6.0,300,UP,375,18.0,true,8649,7633,898,254,762,0,2,1,UP,1.0,178.0,0.0,545.0,1403.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,28,4,3,854,32,3.0,300,DOWN,414,18.0,true,10410,9136,1248,393,881,-1,1,1,DOWN,1.0,259.715,29.0,437.0,1918.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,29,4,4,854,32,3.0,200,DOWN,539,18.0,true,5188,4096,655,407,685,0,1,1,DOWN,1.0,227.0,583.0,465.0,1709.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,30,4,5,854,32,6.0,50,UP,359,18.0,true,3035,2081,1590,145,809,1,2,1,UP,1.0,358.0,624.5,474.0,1356.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,31,4,6,854,32,3.0,50,UP,758,18.0,true,3694,2559,1056,354,781,0,2,1,DOWN,1.0,400.0,651.0,504.0,1311.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,32,4,7,854,32,6.0,100,DOWN,129,18.0,true,3044,2618,624,379,47,0,1,1,UP,1.0,365.513,685.0,469.0,1694.0,1080.0,1661.0,4.331,
12,MOOSE,Drag,1,1,33,4,8,854,32,3.0,100,DOWN,554,18.0,true,3249,2239,624,362,648,0,1,1,DOWN,1.0,356.0,704.0,481.0,1777.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,1,1,1,854,32,3.0,100,DOWN,154,18.0,true,14539,13087,1869,522,930,0,3,2,UP,1.0,228.0,659.0,436.0,1702.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,2,1,2,854,32,6.0,100,UP,197,18.0,true,8429,6736,3582,286,1407,-2,3,1,UP,1.0,275.0,761.518,304.0,1197.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,3,1,3,854,32,6.0,50,DOWN,461,18.0,true,3812,2240,527,830,742,2,1,1,DOWN,1.0,314.0,760.0,318.0,1115.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,4,1,4,854,32,3.0,200,UP,619,18.0,true,10226,8912,2206,440,874,0,1,1,DOWN,1.0,272.0,642.5,320.0,1276.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,5,1,5,854,32,3.0,50,DOWN,106,18.0,true,3847,2991,1722,356,500,0,2,1,UP,1.0,275.0,710.0,344.0,1279.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,6,1,6,854,32,6.0,300,DOWN,420,18.0,true,9427,8608,2942,264,555,-1,3,1,DOWN,1.0,271.0,742.0,352.0,1336.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,7,1,7,854,32,6.0,200,UP,518,18.0,true,6080,4880,1550,195,1005,0,2,1,UP,1.0,295.471,836.0,345.0,1375.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,8,1,8,854,32,3.0,300,UP,136,18.0,true,9653,8992,1897,627,34,0,1,1,UP,1.0,331.0,703.5,363.0,1414.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,9,2,1,854,32,6.0,100,DOWN,599,18.0,true,5932,4224,1502,525,1183,0,1,1,DOWN,1.0,269.646,779.0,431.531,1430.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,10,2,2,854,32,6.0,300,UP,479,18.0,true,6476,5423,1598,215,838,0,1,1,UP,1.0,208.0,861.0,311.0,1478.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,11,2,3,854,32,6.0,50,UP,58,18.0,true,4228,2848,607,537,843,0,1,1,UP,1.0,254.0,941.0,268.0,1319.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,12,2,4,854,32,3.0,50,UP,178,18.0,true,5302,4256,2143,333,713,1,1,1,UP,1.0,278.0,917.0,334.0,1244.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,13,2,5,854,32,3.0,100,UP,734,18.0,true,5934,5024,2524,158,752,0,2,1,UP,1.0,312.5,788.0,375.0,1235.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,14,2,6,854,32,3.0,200,DOWN,311,18.0,true,11927,10403,7137,384,1140,1,4,1,DOWN,1.0,352.0,808.0,478.0,1582.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,15,2,7,854,32,3.0,300,DOWN,740,18.0,true,8648,7120,4765,470,1058,0,4,1,DOWN,1.0,341.0,438.0,500.0,1381.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,16,2,8,854,32,6.0,200,DOWN,423,18.0,true,6174,4896,1502,424,854,0,2,1,DOWN,1.0,394.0,777.0,470.0,1604.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,17,3,1,854,32,6.0,200,UP,405,18.0,true,5551,4128,736,536,887,-1,1,1,DOWN,1.0,392.0,577.0,501.0,1418.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,18,3,2,854,32,3.0,50,DOWN,177,18.0,true,6746,5568,2720,385,793,0,2,2,DOWN,1.0,334.0,539.0,473.517,1415.5,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,19,3,3,854,32,3.0,300,UP,240,18.0,true,7054,5569,2796,551,934,1,2,1,UP,1.0,267.0,669.266,335.5,1455.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,20,3,4,854,32,6.0,50,DOWN,785,18.0,true,3934,2928,2383,283,723,0,3,1,DOWN,1.0,298.0,631.0,449.0,1363.5,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,21,3,5,854,32,3.0,100,DOWN,772,18.0,true,4743,3712,2588,315,716,0,2,1,DOWN,1.0,380.4,682.0,477.0,1442.5,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,22,3,6,854,32,3.0,200,UP,318,18.0,true,7544,6415,1662,303,826,0,1,1,UP,1.0,242.0,776.627,339.0,1281.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,23,3,7,854,32,6.0,300,UP,385,18.0,true,6324,5025,640,434,865,-1,1,1,UP,1.0,186.659,541.5,304.0,1424.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,24,3,8,854,32,6.0,100,DOWN,812,18.0,true,3494,2143,1338,172,1179,0,2,1,DOWN,1.0,354.0,597.0,425.317,1515.731,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,25,4,1,854,32,3.0,300,DOWN,483,18.0,true,9404,7584,2846,463,1357,-1,2,2,DOWN,1.0,362.0,622.0,482.0,1586.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,26,4,2,854,32,3.0,50,UP,782,18.0,true,5758,4624,2735,364,770,0,3,1,DOWN,1.0,390.0,601.5,534.5,1544.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,27,4,3,854,32,3.0,200,DOWN,689,18.0,true,9398,8080,1708,585,733,1,2,2,DOWN,1.0,390.0,552.0,526.0,1802.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,28,4,4,854,32,6.0,100,UP,523,18.0,true,4107,2975,1403,287,845,-1,1,1,UP,1.0,412.485,912.509,481.0,1497.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,29,4,5,854,32,6.0,50,UP,611,18.0,true,3659,2752,1545,192,715,0,1,1,UP,1.0,420.0,657.0,535.0,1314.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,30,4,6,854,32,6.0,200,DOWN,678,18.0,true,4025,3168,1182,396,461,0,1,1,UP,1.0,352.0,522.0,458.0,1502.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,31,4,7,854,32,3.0,100,UP,509,18.0,true,5888,4880,3758,255,753,0,1,1,UP,1.0,368.44,748.5,469.0,1442.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,1,32,4,8,854,32,6.0,300,DOWN,379,18.0,true,6102,5408,2507,657,37,2,2,1,UP,1.0,398.0,576.0,508.0,1466.5,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,1,1,1,854,32,3.0,200,UP,615,18.0,true,10028,6896,2474,390,2742,0,2,1,UP,1.0,212.0,526.0,457.0,1173.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,2,1,2,854,32,3.0,50,DOWN,733,18.0,true,4617,3647,3103,238,732,0,3,1,DOWN,1.0,263.0,641.0,348.5,1389.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,3,1,3,854,32,6.0,200,DOWN,372,18.0,true,6147,5104,2256,407,636,0,2,1,DOWN,1.0,329.5,537.0,448.0,1463.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,4,1,4,854,32,3.0,300,DOWN,780,18.0,true,7029,6256,2351,265,508,0,2,2,DOWN,1.0,323.0,466.0,448.0,1862.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,5,1,5,854,32,6.0,100,DOWN,667,18.0,true,4469,3792,1886,136,541,0,2,2,DOWN,1.0,370.0,597.0,473.0,1493.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,6,1,6,854,32,3.0,100,UP,305,18.0,true,7327,7016,2842,271,40,0,3,2,UP,1.0,348.0,555.0,432.0,1556.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,7,1,7,854,32,6.0,300,UP,164,18.0,true,8530,7280,2473,378,872,2,2,1,UP,1.0,337.0,711.517,375.0,1316.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,8,1,8,854,32,6.0,50,UP,199,18.0,true,4655,3455,2558,519,681,2,3,1,DOWN,1.0,351.278,555.521,427.0,1302.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,9,2,1,854,32,6.0,300,DOWN,653,18.0,true,8693,4256,1408,612,3825,-1,1,1,DOWN,1.0,210.0,574.0,402.578,1689.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,10,2,2,854,32,3.0,300,UP,26,18.0,true,5436,3904,1342,516,1016,0,2,1,UP,1.0,246.0,693.0,292.0,1494.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,11,2,3,854,32,3.0,50,UP,540,18.0,true,4863,3391,2559,509,963,0,2,1,UP,1.0,245.47,735.0,348.0,1407.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,12,2,4,854,32,3.0,100,DOWN,135,18.0,true,6239,4704,3136,264,1271,0,2,1,DOWN,1.0,282.0,575.0,435.0,1512.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,13,2,5,854,32,6.0,100,UP,705,18.0,true,5860,4559,3161,252,1049,-1,1,1,UP,1.0,308.0,822.0,370.0,1378.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,14,2,6,854,32,3.0,200,DOWN,665,18.0,true,5462,4127,1584,473,862,0,2,1,DOWN,1.0,296.0,803.0,386.0,1586.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,15,2,7,854,32,6.0,50,DOWN,473,18.0,true,3264,2352,1709,197,715,1,1,1,DOWN,1.0,322.0,754.0,354.0,1477.5,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,16,2,8,854,32,6.0,200,UP,90,18.0,true,5259,3632,456,816,811,-1,1,1,UP,1.0,278.503,687.5,340.0,1380.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,17,3,1,854,32,3.0,100,UP,270,18.0,true,22256,19552,1825,371,2333,0,2,1,UP,1.0,246.0,429.0,550.5,1330.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,18,3,2,854,32,3.0,200,DOWN,717,18.0,true,15574,14255,1469,672,647,0,2,2,UP,1.0,290.0,125.5,602.0,1651.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,19,3,3,854,32,6.0,100,DOWN,647,18.0,true,4457,4034,1355,391,32,-1,2,1,UP,1.0,308.0,573.0,413.0,1160.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,20,3,4,854,32,6.0,200,UP,166,18.0,true,6918,5631,1849,107,1180,-1,1,1,UP,1.0,261.0,396.0,363.0,1203.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,21,3,5,854,32,6.0,300,DOWN,591,18.0,true,13229,12127,1583,565,537,0,3,3,DOWN,1.0,282.0,453.0,429.0,1681.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,22,3,6,854,32,3.0,50,DOWN,303,18.0,true,3971,3425,2030,511,35,0,1,1,UP,1.0,430.459,899.0,473.0,1500.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,23,3,7,854,32,6.0,50,UP,35,18.0,true,3306,3054,1342,202,50,-1,2,1,UP,1.0,439.577,731.0,488.0,1362.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,24,3,8,854,32,3.0,300,UP,480,18.0,true,10823,9664,1407,239,920,0,2,1,UP,1.0,412.0,512.629,487.0,1365.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,25,4,1,854,32,6.0,300,UP,50,18.0,true,6104,4512,1532,228,1364,0,1,1,DOWN,1.0,286.0,482.514,432.0,1397.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,26,4,2,854,32,3.0,50,UP,407,18.0,true,3419,2448,1599,249,722,0,1,1,UP,1.0,296.0,473.636,358.711,1008.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,27,4,3,854,32,3.0,100,DOWN,735,18.0,true,5868,4416,2396,673,779,0,3,2,DOWN,1.0,259.0,472.0,362.0,1391.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,28,4,4,854,32,6.0,100,UP,727,18.0,true,4427,3056,2043,256,1115,-1,3,1,UP,1.0,296.466,608.0,361.0,1367.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,29,4,5,854,32,6.0,50,DOWN,815,18.0,true,2713,1776,1215,192,745,0,2,1,DOWN,1.0,302.0,639.0,351.0,1382.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,30,4,6,854,32,6.0,200,DOWN,381,18.0,true,5095,3647,1743,335,1113,-1,1,1,DOWN,1.0,271.498,565.0,325.0,1376.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,31,4,7,854,32,3.0,300,DOWN,766,18.0,true,6138,5056,1611,434,648,0,2,1,DOWN,1.0,269.463,713.0,340.0,1477.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,2,32,4,8,854,32,3.0,200,UP,159,18.0,true,7334,5615,3216,427,1292,0,2,1,UP,1.0,208.0,470.522,308.0,1303.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,1,1,1,854,32,3.0,100,DOWN,654,18.0,true,3820,1200,137,982,1638,-1,1,1,DOWN,1.0,292.0,647.0,392.0,1567.362,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,2,1,2,854,32,6.0,50,DOWN,678,18.0,true,3150,2047,1212,377,726,1,1,1,DOWN,1.0,132.0,743.0,226.0,1274.375,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,3,1,3,854,32,3.0,200,DOWN,479,18.0,true,9248,8271,3676,345,632,-1,2,1,DOWN,1.0,189.0,732.0,262.556,1573.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,4,1,4,854,32,6.0,300,DOWN,527,18.0,true,6286,5600,1214,98,588,1,2,2,DOWN,1.0,160.338,791.0,284.0,1549.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,5,1,5,854,32,6.0,200,UP,496,18.0,true,7726,7122,2528,554,50,-2,2,1,UP,1.0,198.0,700.0,321.0,1559.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,6,1,6,854,32,3.0,50,UP,692,18.0,true,4944,3359,1243,217,1368,1,1,1,UP,1.0,159.0,788.0,233.0,1351.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,7,1,7,854,32,6.0,100,UP,541,18.0,true,5265,4096,1519,497,672,2,2,1,UP,1.0,168.0,875.0,201.5,1332.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,8,1,8,854,32,3.0,300,UP,91,18.0,true,12048,11232,5311,268,548,0,1,1,UP,1.0,185.472,637.5,249.0,1284.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,9,2,1,854,32,3.0,50,DOWN,402,18.0,true,5471,2352,1503,507,2612,1,2,1,DOWN,1.0,275.0,878.0,443.0,1401.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,10,2,2,854,32,3.0,300,DOWN,557,18.0,true,9948,8608,2956,466,874,1,3,2,DOWN,1.0,215.0,633.0,334.0,1410.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,11,2,3,854,32,6.0,100,DOWN,194,18.0,true,3777,2932,560,817,28,-1,1,1,UP,1.0,260.0,833.0,282.0,1401.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,12,2,4,854,32,6.0,300,UP,327,18.0,true,7319,6127,2412,465,727,-1,2,1,UP,1.0,269.0,623.0,407.0,1606.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,13,2,5,854,32,6.0,50,UP,622,18.0,true,2828,1743,975,212,873,0,1,1,UP,1.0,270.935,849.518,314.0,1380.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,14,2,6,854,32,3.0,100,UP,433,18.0,true,6326,6092,1486,188,46,0,1,1,UP,1.0,270.0,783.0,308.0,1366.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,15,2,7,854,32,6.0,200,DOWN,334,18.0,true,5268,4241,1197,265,762,-1,1,1,DOWN,1.0,259.0,802.0,327.458,1454.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,16,2,8,854,32,3.0,200,UP,80,18.0,true,6162,4959,2160,283,920,1,2,1,UP,1.0,235.0,719.629,284.901,1466.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,17,3,1,854,32,3.0,300,DOWN,821,18.0,true,7908,6529,3791,352,1027,0,3,1,DOWN,1.0,205.0,803.0,525.0,1644.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,18,3,2,854,32,6.0,200,UP,112,18.0,true,4415,3007,542,529,879,-1,1,1,UP,1.0,201.0,720.5,291.0,1450.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,19,3,3,854,32,3.0,200,UP,423,18.0,true,7165,6112,2686,533,520,0,2,1,DOWN,1.0,229.0,720.0,289.0,1304.5,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,20,3,4,854,32,3.0,100,UP,203,18.0,true,3882,2559,1021,307,1016,1,2,1,UP,1.0,218.0,708.0,259.0,1270.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,21,3,5,854,32,6.0,300,DOWN,797,18.0,true,7038,5632,337,529,877,-2,2,2,DOWN,1.0,212.0,624.0,446.0,1797.5,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,22,3,6,854,32,6.0,100,DOWN,271,18.0,true,6154,5834,1439,270,50,1,1,1,UP,1.0,362.0,789.0,525.0,1780.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,23,3,7,854,32,3.0,50,DOWN,573,18.0,true,2638,1232,364,695,711,-1,1,1,DOWN,1.0,402.0,945.0,442.0,1409.32,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,24,3,8,854,32,6.0,50,UP,659,18.0,true,4283,2976,1533,283,1024,0,2,1,UP,1.0,382.0,666.5,466.0,1362.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,25,4,1,854,32,6.0,100,UP,41,18.0,true,7466,5552,3584,581,1333,-1,4,2,UP,1.0,277.0,708.0,448.0,1662.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,26,4,2,854,32,3.0,100,DOWN,501,18.0,true,5768,4176,1182,615,977,0,2,2,UP,1.0,288.0,664.0,408.5,1593.5,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,27,4,3,854,32,6.0,50,DOWN,153,18.0,true,3089,1841,1232,437,811,0,2,1,DOWN,1.0,182.0,846.0,293.0,1572.36,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,28,4,4,854,32,3.0,200,DOWN,252,18.0,true,6089,4976,1198,478,635,0,1,1,DOWN,1.0,199.0,736.0,351.444,1803.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,29,4,5,854,32,6.0,200,DOWN,434,18.0,true,4852,3951,1241,154,747,-1,1,1,DOWN,1.0,250.0,735.0,378.0,1813.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,30,4,6,854,32,6.0,300,UP,40,18.0,true,7671,6800,1964,374,497,-1,3,1,DOWN,1.0,301.975,782.509,393.0,1738.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,31,4,7,854,32,3.0,300,UP,159,18.0,true,9128,7839,3823,577,712,0,3,1,UP,1.0,269.0,669.521,331.0,1317.0,1080.0,1661.0,4.331,
12,MOOSE,TrackPoint,2,3,32,4,8,854,32,3.0,50,UP,571,18.0,true,5848,3072,2094,614,2162,0,2,1,UP,1.0,433.0,785.0,518.0,1236.0,1080.0,1661.0,4.331,
